Id ;Heure;Débit;Total;Pression;Densité
16741;23:31:24;97;101480;184;
16742;23:31:28;98;101487;183;
16743;23:31:32;97;101493;184;
16744;23:31:36;100;101500;184;
16745;23:31:40;101;101507;184;
16746;23:31:44;101;101513;183;
16747;23:31:48;102;101520;184;
16748;23:31:52;101;101526;183;
16749;23:31:56;101;101533;184;
16750;23:32:00;100;101539;184;
16751;23:32:04;100;101546;184;
16752;23:32:08;100;101552;183;
16753;23:32:12;101;101559;183;
16754;23:32:16;101;101566;183;
16755;23:32:20;100;101572;184;
16756;23:32:24;100;101579;184;
16757;23:32:28;98;101585;183;
16758;23:32:32;98;101592;184;
16759;23:32:36;98;101598;183;
16760;23:32:40;98;101605;183;
16761;23:32:44;100;101611;183;
16762;23:32:48;98;101618;184;
16763;23:32:52;98;101625;184;
16764;23:32:56;98;101631;184;
16765;23:33:00;98;101638;183;
16766;23:33:04;98;101644;184;
16767;23:33:08;100;101651;183;
16768;23:33:12;97;101657;184;
16769;23:33:16;98;101664;183;
16770;23:33:20;96;101671;184;
16771;23:33:24;97;101677;183;
16772;23:33:28;96;101684;184;
16773;23:33:32;97;101690;183;
16774;23:33:36;96;101697;184;
16775;23:33:40;97;101703;184;
16776;23:33:44;96;101710;184;
16777;23:33:48;96;101717;183;
16778;23:33:52;97;101723;184;
16779;23:33:56;97;101730;184;
16780;23:34:00;94;101736;184;
16781;23:34:04;94;101743;184;
16782;23:34:08;94;101750;184;
16783;23:34:12;94;101756;183;
16784;23:34:16;96;101763;183;
16785;23:34:20;97;101769;184;
16786;23:34:24;97;101776;184;
16787;23:34:28;98;101782;184;
16788;23:34:32;97;101789;184;
16789;23:34:36;97;101795;184;
16790;23:34:40;97;101802;183;
16791;23:34:44;97;101809;183;
16792;23:34:48;97;101815;184;
16793;23:34:52;98;101822;184;
16794;23:34:56;98;101828;184;
16795;23:35:00;97;101835;184;
16796;23:35:04;100;101841;183;
16797;23:35:08;98;101848;184;
16798;23:35:12;100;101855;183;
16799;23:35:16;98;101861;184;
16800;23:35:20;100;101868;184;
16801;23:35:24;97;101874;184;
16802;23:35:28;98;101881;183;
16803;23:35:32;97;101887;184;
16804;23:35:36;97;101894;183;
16805;23:35:40;96;101901;184;
16806;23:35:44;97;101907;184;
16807;23:35:48;98;101914;184;
16808;23:35:52;98;101920;183;
16809;23:35:56;98;101927;184;
16810;23:36:00;98;101933;183;
16811;23:36:04;98;101940;184;
16812;23:36:08;98;101947;184;
16813;23:36:12;97;101953;184;
16814;23:36:16;97;101960;183;
16815;23:36:20;97;101966;183;
16816;23:36:24;96;101973;183;
16817;23:36:28;96;101979;184;
16818;23:36:32;96;101986;184;
16819;23:36:36;97;101993;184;
16820;23:36:40;96;101999;184;
16821;23:36:44;98;102006;183;
16822;23:36:48;97;102012;183;
16823;23:36:52;98;102019;183;
16824;23:36:56;98;102025;184;
16825;23:37:00;98;102032;184;
16826;23:37:04;100;102039;184;
16827;23:37:08;101;102045;183;
16828;23:37:12;98;102052;184;
16829;23:37:16;100;102058;184;
16830;23:37:20;98;102065;184;
16831;23:37:24;101;102071;183;
16832;23:37:28;101;102078;184;
16833;23:37:32;102;102085;183;
16834;23:37:36;100;102091;184;
16835;23:37:40;101;102098;183;
16836;23:37:44;101;102105;185;
16837;23:37:48;101;102111;184;
16838;23:37:52;101;102118;184;
16839;23:37:56;100;102124;183;
16840;23:38:00;101;102131;184;
16841;23:38:04;100;102137;184;
16842;23:38:08;101;102144;184;
16843;23:38:12;101;102150;184;
16844;23:38:16;100;102157;183;
16845;23:38:20;101;102164;184;
16846;23:38:24;100;102170;183;
16847;23:38:28;100;102177;183;
16848;23:38:32;100;102183;183;
16849;23:38:36;101;102190;184;
16850;23:38:40;101;102196;184;
16851;23:38:44;100;102203;184;
16852;23:38:48;101;102210;183;
16853;23:38:52;98;102216;183;
16854;23:38:56;100;102223;184;
16855;23:39:00;98;102229;184;
16856;23:39:04;98;102236;184;
16857;23:39:08;96;102242;184;
16858;23:39:12;94;102249;183;
16859;23:39:16;93;102256;184;
16860;23:39:20;96;102262;183;
16861;23:39:24;94;102269;184;
16862;23:39:28;97;102275;184;
16863;23:39:32;96;102282;184;
16864;23:39:36;97;102288;183;
16865;23:39:40;94;102295;184;
16866;23:39:44;96;102302;183;
16867;23:39:48;94;102308;184;
16868;23:39:52;94;102315;184;
16869;23:39:56;94;102321;184;
16870;23:40:00;96;102328;183;
16871;23:40:04;94;102335;183;
16872;23:40:08;94;102341;183;
16873;23:40:12;93;102348;183;
16874;23:40:16;94;102354;184;
16875;23:40:20;94;102361;184;
16876;23:40:24;94;102367;183;
16877;23:40:28;94;102374;183;
16878;23:40:32;93;102381;183;
16879;23:40:36;92;102387;183;
16880;23:40:40;93;102394;184;
16881;23:40:44;93;102400;184;
16882;23:40:48;92;102407;183;
16883;23:40:52;94;102413;183;
16884;23:40:56;94;102420;183;
16885;23:41:00;93;102427;183;
16886;23:41:04;92;102433;184;
16887;23:41:08;92;102440;184;
16888;23:41:12;92;102446;184;
16889;23:41:16;93;102453;183;
16890;23:41:20;92;102459;184;
16891;23:41:24;93;102466;183;
16892;23:41:28;92;102472;184;
16893;23:41:32;94;102479;184;
16894;23:41:36;93;102485;184;
16895;23:41:40;93;102492;183;
16896;23:41:44;96;102499;184;
16897;23:41:48;94;102505;183;
16898;23:41:52;94;102512;184;
16899;23:41:56;93;102518;184;
16900;23:42:00;93;102525;184;
16901;23:42:04;93;102531;183;
16902;23:42:08;93;102538;183;
16903;23:42:12;93;102545;183;
16904;23:42:16;94;102551;183;
16905;23:42:20;94;102558;184;
16906;23:42:24;96;102564;184;
16907;23:42:28;96;102571;184;
16908;23:42:32;97;102577;183;
16909;23:42:36;96;102584;183;
16910;23:42:40;96;102590;184;
16911;23:42:44;97;102597;184;
16912;23:42:48;98;102604;184;
16913;23:42:52;97;102610;184;
16914;23:42:56;97;102617;183;
16915;23:43:00;97;102623;184;
16916;23:43:04;100;102630;183;
16917;23:43:08;98;102636;184;
16918;23:43:12;100;102643;184;
16919;23:43:16;100;102650;184;
16920;23:43:20;101;102656;183;
16921;23:43:24;100;102663;184;
16922;23:43:28;101;102669;183;
16923;23:43:32;101;102676;184;
16924;23:43:36;102;102683;184;
16925;23:43:40;101;102689;184;
16926;23:43:44;102;102696;183;
16927;23:43:48;101;102702;184;
16928;23:43:52;101;102709;183;
16929;23:43:56;101;102716;184;
16930;23:44:00;101;102722;184;
16931;23:44:04;100;102729;184;
16932;23:44:08;100;102735;183;
16933;23:44:12;101;102742;183;
16934;23:44:16;102;102748;183;
16935;23:44:20;102;102755;183;
16936;23:44:24;102;102761;184;
16937;23:44:28;101;102768;184;
16938;23:44:32;100;102775;183;
16939;23:44:36;97;102781;183;
16940;23:44:40;96;102788;183;
16941;23:44:44;96;102794;184;
16942;23:44:48;97;102801;184;
16943;23:44:52;97;102807;184;
16944;23:44:56;98;102814;184;
16945;23:45:00;97;102821;183;
16946;23:45:04;97;102827;184;
16947;23:45:08;98;102834;183;
16948;23:45:12;98;102840;184;
16949;23:45:16;96;102847;184;
16950;23:45:20;94;102853;184;
16951;23:45:24;94;102860;183;
16952;23:45:28;93;102867;184;
16953;23:45:32;97;102873;183;
16954;23:45:36;98;102880;184;
16955;23:45:40;100;102886;184;
16956;23:45:44;100;102893;184;
16957;23:45:48;101;102899;183;
16958;23:45:52;98;102906;184;
16959;23:45:56;101;102913;183;
16960;23:46:00;98;102919;184;
16961;23:46:04;98;102926;184;
16962;23:46:08;98;102932;184;
16963;23:46:12;100;102939;183;
16964;23:46:16;101;102945;183;
16965;23:46:20;102;102952;183;
16966;23:46:24;103;102959;183;
16967;23:46:28;102;102965;184;
16968;23:46:32;103;102972;184;
16969;23:46:36;103;102978;183;
16970;23:46:40;102;102985;183;
16971;23:46:44;101;102992;183;
16972;23:46:48;102;102998;184;
16973;23:46:52;101;103005;184;
16974;23:46:56;101;103011;184;
16975;23:47:00;101;103018;184;
16976;23:47:04;101;103025;183;
16977;23:47:08;101;103031;183;
16978;23:47:12;100;103038;183;
16979;23:47:16;100;103044;184;
16980;23:47:20;100;103051;183;
16981;23:47:24;97;103057;184;
16982;23:47:28;97;103064;183;
16983;23:47:32;97;103071;184;
16984;23:47:36;98;103077;183;
16985;23:47:40;98;103084;184;
16986;23:47:44;100;103090;183;
16987;23:47:48;98;103097;184;
16988;23:47:52;98;103103;183;
16989;23:47:56;97;103110;184;
16990;23:48:00;100;103117;183;
16991;23:48:04;98;103123;184;
16992;23:48:08;100;103130;183;
16993;23:48:12;100;103136;184;
16994;23:48:16;100;103143;183;
16995;23:48:20;100;103150;184;
16996;23:48:24;101;103156;183;
16997;23:48:28;101;103163;184;
16998;23:48:32;102;103169;183;
16999;23:48:36;101;103176;183;
17000;23:48:40;101;103182;183;
17001;23:48:44;100;103189;183;
17002;23:48:48;97;103196;183;
17003;23:48:52;97;103202;184;
17004;23:48:56;98;103209;184;
17005;23:49:00;98;103215;184;
17006;23:49:04;100;103222;184;
17007;23:49:08;100;103228;183;
17008;23:49:12;101;103235;184;
17009;23:49:16;100;103242;183;
17010;23:49:20;100;103248;184;
17011;23:49:24;98;103255;184;
17012;23:49:28;97;103261;184;
17013;23:49:32;96;103268;183;
17014;23:49:36;94;103274;184;
17015;23:49:40;96;103281;183;
17016;23:49:44;94;103288;184;
17017;23:49:48;94;103294;183;
17018;23:49:52;94;103301;184;
17019;23:49:56;96;103307;183;
17020;23:50:00;96;103314;184;
17021;23:50:04;96;103320;183;
17022;23:50:08;94;103327;184;
17023;23:50:12;94;103333;184;
17024;23:50:16;94;103340;184;
17025;23:50:20;93;103347;183;
17026;23:50:24;94;103353;183;
17027;23:50:28;94;103360;183;
17028;23:50:32;96;103367;183;
17029;23:50:36;94;103373;183;
17030;23:50:40;96;103380;183;
17031;23:50:44;98;103386;183;
17032;23:50:48;98;103393;183;
17033;23:50:52;100;103399;183;
17034;23:50:56;100;103406;183;
17035;23:51:00;100;103412;184;
17036;23:51:04;100;103419;184;
17037;23:51:08;98;103426;183;
17038;23:51:12;101;103432;183;
17039;23:51:16;100;103439;183;
17040;23:51:20;101;103445;183;
17041;23:51:24;100;103452;184;
17042;23:51:28;98;103458;183;
17043;23:51:32;97;103465;184;
17044;23:51:36;97;103472;183;
17045;23:51:40;97;103478;184;
17046;23:51:44;100;103485;183;
17047;23:51:48;98;103491;184;
17048;23:51:52;100;103498;183;
17049;23:51:56;97;103504;184;
17050;23:52:00;100;103511;183;
17051;23:52:04;98;103518;184;
17052;23:52:08;100;103524;183;
17053;23:52:12;100;103531;184;
17054;23:52:16;100;103537;183;
17055;23:52:20;100;103544;184;
17056;23:52:24;101;103550;183;
17057;23:52:28;102;103557;183;
17058;23:52:32;103;103564;183;
17059;23:52:36;105;103570;183;
17060;23:52:40;105;103577;184;
17061;23:52:44;105;103583;184;
17062;23:52:48;106;103590;183;
17063;23:52:52;103;103596;183;
17064;23:52:56;102;103603;183;
17065;23:53:00;102;103609;183;
17066;23:53:04;102;103616;184;
17067;23:53:08;103;103622;184;
17068;23:53:12;102;103629;184;
17069;23:53:16;103;103636;183;
17070;23:53:20;101;103642;183;
17071;23:53:24;101;103649;183;
17072;23:53:28;98;103655;184;
17073;23:53:32;100;103662;183;
17074;23:53:36;98;103668;184;
17075;23:53:40;100;103675;183;
17076;23:53:44;98;103682;184;
17077;23:53:48;97;103688;183;
17078;23:53:52;97;103695;184;
17079;23:53:56;96;103701;183;
17080;23:54:00;96;103708;184;
17081;23:54:04;96;103714;183;
17082;23:54:08;97;103721;183;
17083;23:54:12;96;103727;183;
17084;23:54:16;96;103734;183;
17085;23:54:20;97;103740;184;
17086;23:54:24;98;103747;183;
17087;23:54:28;100;103754;183;
17088;23:54:32;100;103760;183;
17089;23:54:36;98;103767;183;
17090;23:54:40;96;103773;183;
17091;23:54:44;96;103780;184;
17092;23:54:48;98;103786;183;
17093;23:54:52;98;103793;184;
17094;23:54:56;100;103800;183;
17095;23:55:00;98;103806;184;
17096;23:55:04;100;103813;183;
17097;23:55:08;98;103819;184;
17098;23:55:12;98;103826;183;
17099;23:55:16;96;103832;184;
17100;23:55:20;97;103839;183;
17101;23:55:24;96;103846;184;
17102;23:55:28;97;103852;183;
17103;23:55:32;97;103859;184;
17104;23:55:36;97;103865;184;
17105;23:55:40;98;103872;184;
17106;23:55:44;101;103878;183;
17107;23:55:48;102;103885;183;
17108;23:55:52;101;103891;183;
17109;23:55:56;101;103898;183;
17110;23:56:00;101;103905;184;
17111;23:56:04;102;103911;184;
17112;23:56:08;102;103918;184;
17113;23:56:12;103;103924;183;
17114;23:56:16;105;103931;183;
17115;23:56:20;106;103937;183;
17116;23:56:24;106;103944;184;
17117;23:56:28;106;103951;183;
17118;23:56:32;103;103957;184;
17119;23:56:36;105;103964;183;
17120;23:56:40;105;103970;184;
17121;23:56:44;106;103977;183;
17122;23:56:48;105;103983;184;
17123;23:56:52;106;103990;183;
17124;23:56:56;106;103996;184;
17125;23:57:00;107;104003;183;
17126;23:57:04;106;104009;183;
17127;23:57:08;103;104016;183;
17128;23:57:12;103;104022;183;
17129;23:57:16;105;104029;183;
17130;23:57:20;106;104036;183;
17131;23:57:24;106;104042;183;
17132;23:57:28;106;104049;183;
17133;23:57:32;105;104055;183;
17134;23:57:36;107;104062;183;
17135;23:57:40;107;104068;184;
17136;23:57:44;107;104075;183;
17137;23:57:48;105;104082;184;
17138;23:57:52;106;104088;183;
17139;23:57:56;106;104095;184;
17140;23:58:00;106;104101;183;
17141;23:58:04;105;104108;184;
17142;23:58:08;105;104114;184;
17143;23:58:12;106;104121;184;
17144;23:58:16;105;104128;183;
17145;23:58:20;107;104134;183;
17146;23:58:24;106;104141;183;
17147;23:58:28;106;104147;184;
17148;23:58:32;105;104154;183;
17149;23:58:36;103;104161;183;
17150;23:58:40;102;104167;183;
17151;23:58:44;102;104174;183;
17152;23:58:48;101;104180;183;
17153;23:58:52;101;104187;183;
17154;23:58:56;100;104193;184;
17155;23:59:00;98;104200;184;
17156;23:59:04;97;104206;183;
17157;23:59:08;97;104213;183;
17158;23:59:12;97;104219;183;
17159;23:59:16;97;104226;183;
17160;23:59:20;97;104233;184;
17161;23:59:24;97;104239;183;
17162;23:59:28;96;104246;184;
17163;23:59:32;96;104252;183;
17164;23:59:36;96;104259;184;
17165;23:59:40;97;104265;183;
17166;23:59:44;98;104272;184;
17167;23:59:48;98;104279;184;
17168;23:59:52;97;104285;184;
17169;23:59:56;97;104292;183;
17170;00:00:00;98;104298;183;
17171;00:00:04;98;104310;184;
17172;00:00:08;100;104316;183;
17173;00:00:12;98;104323;184;
17174;00:00:16;98;104329;183;
17175;00:00:20;98;104336;184;
17176;00:00:24;98;104343;183;
17177;00:00:28;100;104349;183;
17178;00:00:32;98;104356;183;
17179;00:00:36;98;104362;184;
17180;00:00:40;98;104369;183;
17181;00:00:44;98;104376;183;
17182;00:00:48;98;104382;183;
17183;00:00:52;98;104389;183;
17184;00:00:56;100;104395;183;
17185;00:01:00;100;104402;183;
17186;00:01:04;100;104408;184;
17187;00:01:08;100;104415;184;
17188;00:01:12;98;104421;184;
17189;00:01:16;100;104428;183;
17190;00:01:20;100;104435;183;
17191;00:01:24;101;104441;183;
17192;00:01:28;100;104448;184;
17193;00:01:32;101;104454;183;
17194;00:01:36;100;104461;184;
17195;00:01:40;100;104467;183;
17196;00:01:44;98;104474;184;
17197;00:01:48;100;104480;183;
17198;00:01:52;97;104487;184;
17199;00:01:56;98;104494;183;
17200;00:02:00;98;104500;184;
17201;00:02:04;97;104507;183;
17202;00:02:08;96;104513;184;
17203;00:02:12;97;104520;183;
17204;00:02:16;96;104527;184;
17205;00:02:20;96;104533;183;
17206;00:02:24;96;104540;184;
17207;00:02:28;93;104546;183;
17208;00:02:32;93;104553;183;
17209;00:02:36;94;104559;183;
17210;00:02:40;94;104566;183;
17211;00:02:44;94;104573;184;
17212;00:02:48;96;104579;183;
17213;00:02:52;98;104586;183;
17214;00:02:56;97;104592;183;
17215;00:03:00;96;104599;183;
17216;00:03:04;96;104605;183;
17217;00:03:08;96;104612;184;
17218;00:03:12;96;104618;184;
17219;00:03:16;96;104625;184;
17220;00:03:20;97;104631;183;
17221;00:03:24;97;104638;183;
17222;00:03:28;100;104644;183;
17223;00:03:32;98;104651;184;
17224;00:03:36;98;104658;183;
17225;00:03:40;96;104664;184;
17226;00:03:44;97;104671;183;
17227;00:03:48;96;104677;184;
17228;00:03:52;96;104684;183;
17229;00:03:56;94;104690;184;
17230;00:04:00;94;104697;183;
17231;00:04:04;96;104703;184;
17232;00:04:08;94;104710;183;
17233;00:04:12;96;104717;183;
17234;00:04:16;97;104723;183;
17235;00:04:20;98;104730;184;
17236;00:04:24;97;104736;183;
17237;00:04:28;96;104743;183;
17238;00:04:32;94;104749;183;
17239;00:04:36;94;104756;183;
17240;00:04:40;97;104762;183;
17241;00:04:44;98;104769;183;
17242;00:04:48;100;104775;184;
17243;00:04:52;98;104782;183;
17244;00:04:56;98;104789;183;
17245;00:05:00;97;104795;183;
17246;00:05:04;97;104802;183;
17247;00:05:08;98;104808;183;
17248;00:05:12;97;104815;184;
17249;00:05:16;98;104821;183;
17250;00:05:20;98;104828;184;
17251;00:05:24;100;104834;183;
17252;00:05:28;97;104841;184;
17253;00:05:32;98;104848;183;
17254;00:05:36;98;104854;184;
17255;00:05:40;98;104861;183;
17256;00:05:44;96;104867;184;
17257;00:05:48;96;104874;183;
17258;00:05:52;97;104880;184;
17259;00:05:56;97;104887;183;
17260;00:06:00;97;104894;184;
17261;00:06:04;98;104900;184;
17262;00:06:08;100;104907;184;
17263;00:06:12;100;104913;183;
17264;00:06:16;98;104920;183;
17265;00:06:20;97;104926;183;
17266;00:06:24;96;104933;183;
17267;00:06:28;96;104939;184;
17268;00:06:32;96;104946;183;
17269;00:06:36;97;104953;184;
17270;00:06:40;98;104959;183;
17271;00:06:44;98;104966;183;
17272;00:06:48;100;104972;183;
17273;00:06:52;100;104979;184;
17274;00:06:56;100;104985;183;
17275;00:07:00;97;104992;184;
17276;00:07:04;98;104998;183;
17277;00:07:08;96;105005;184;
17278;00:07:12;97;105012;183;
17279;00:07:16;94;105018;184;
17280;00:07:20;97;105025;183;
17281;00:07:24;98;105031;184;
17282;00:07:28;101;105038;183;
17283;00:07:32;100;105044;184;
17284;00:07:36;101;105051;183;
17285;00:07:40;101;105058;184;
17286;00:07:44;100;105064;183;
17287;00:07:48;98;105071;184;
17288;00:07:52;98;105077;183;
17289;00:07:56;100;105084;183;
17290;00:08:00;100;105090;183;
17291;00:08:04;98;105097;183;
17292;00:08:08;98;105103;183;
17293;00:08:12;100;105110;183;
17294;00:08:16;98;105116;184;
17295;00:08:20;100;105123;183;
17296;00:08:24;100;105130;183;
17297;00:08:28;98;105136;183;
17298;00:08:32;97;105143;184;
17299;00:08:36;96;105149;183;
17300;00:08:40;96;105156;184;
17301;00:08:44;97;105162;183;
17302;00:08:48;96;105169;184;
17303;00:08:52;98;105176;183;
17304;00:08:56;97;105182;184;
17305;00:09:00;98;105189;183;
17306;00:09:04;97;105195;184;
17307;00:09:08;97;105202;183;
17308;00:09:12;97;105208;184;
17309;00:09:16;98;105215;183;
17310;00:09:20;98;105222;184;
17311;00:09:24;100;105228;184;
17312;00:09:28;100;105235;184;
17313;00:09:32;100;105241;183;
17314;00:09:36;101;105248;183;
17315;00:09:40;102;105254;183;
17316;00:09:44;103;105261;183;
17317;00:09:48;102;105268;183;
17318;00:09:52;102;105274;183;
17319;00:09:56;101;105281;183;
17320;00:10:00;100;105287;183;
17321;00:10:04;100;105294;183;
17322;00:10:08;100;105301;183;
17323;00:10:12;100;105307;184;
17324;00:10:16;100;105314;184;
17325;00:10:20;98;105320;183;
17326;00:10:24;100;105327;183;
17327;00:10:28;96;105333;183;
17328;00:10:32;96;105340;183;
17329;00:10:36;94;105346;184;
17330;00:10:40;96;105353;183;
17331;00:10:44;94;105359;184;
17332;00:10:48;96;105366;183;
17333;00:10:52;94;105373;184;
17334;00:10:56;94;105379;183;
17335;00:11:00;94;105386;184;
17336;00:11:04;96;105392;183;
17337;00:11:08;97;105399;184;
17338;00:11:12;97;105405;183;
17339;00:11:16;97;105412;183;
17340;00:11:20;96;105419;183;
17341;00:11:24;97;105425;183;
17342;00:11:28;97;105432;183;
17343;00:11:32;97;105438;183;
17344;00:11:36;98;105445;183;
17345;00:11:40;100;105451;183;
17346;00:11:44;100;105458;183;
17347;00:11:48;98;105464;183;
17348;00:11:52;97;105471;184;
17349;00:11:56;100;105478;183;
17350;00:12:00;100;105484;184;
17351;00:12:04;100;105491;183;
17352;00:12:08;98;105497;184;
17353;00:12:12;100;105504;183;
17354;00:12:16;97;105510;184;
17355;00:12:20;97;105517;183;
17356;00:12:24;97;105523;184;
17357;00:12:28;97;105530;183;
17358;00:12:32;98;105537;184;
17359;00:12:36;100;105543;183;
17360;00:12:40;100;105550;184;
17361;00:12:44;100;105556;183;
17362;00:12:48;100;105563;183;
17363;00:12:52;100;105569;183;
17364;00:12:56;100;105576;183;
17365;00:13:00;98;105582;183;
17366;00:13:04;97;105589;183;
17367;00:13:08;97;105595;183;
17368;00:13:12;98;105602;183;
17369;00:13:16;98;105609;184;
17370;00:13:20;101;105615;183;
17371;00:13:24;101;105622;183;
17372;00:13:28;103;105628;183;
