Heure;Débit;Total;Pression;Densité
05:28:42;0;512;71;
05:28:44;0;512;70;
05:28:46;0;512;70;
05:28:48;0;512;70;
05:28:50;0;512;70;
05:28:52;0;512;70;
05:28:54;0;512;70;
05:28:56;0;512;70;
05:28:58;0;512;70;
05:29:00;0;512;70;
05:29:02;0;512;70;
05:29:05;0;512;70;
05:29:07;0;512;70;
05:29:09;0;512;70;
05:29:11;0;512;70;
05:29:13;0;512;70;
05:29:15;0;512;70;
05:29:17;0;512;70;
05:29:19;0;512;70;
05:29:21;0;512;70;
05:29:23;0;512;70;
05:29:25;0;512;70;
05:29:27;0;512;70;
05:29:28;0;512;70;
05:29:30;0;512;70;
05:29:32;0;512;70;
05:29:34;0;512;70;
05:29:36;0;512;70;
05:29:38;0;512;70;
05:29:40;0;512;70;
05:29:42;0;512;70;
05:29:44;0;512;70;
05:29:46;0;512;70;
05:29:48;0;512;69;
05:29:50;0;512;68;
05:29:52;0;512;67;
05:29:54;0;512;66;
05:29:56;0;512;64;
05:29:58;0;512;62;
05:30:00;0;512;60;
05:30:02;0;512;58;
05:30:04;0;512;56;
05:30:06;0;512;55;
05:30:08;0;512;55;
05:30:10;0;512;57;
05:30:12;0;512;69;
05:30:14;0;512;69;
05:30:16;0;512;69;
05:30:18;0;512;69;
05:30:20;0;512;69;
05:30:22;0;512;69;
05:30:24;0;512;69;
05:30:26;0;512;69;
05:30:28;0;512;69;
05:30:30;0;512;69;
05:30:32;0;512;69;
05:30:34;0;512;69;
05:30:36;0;512;69;
05:30:38;0;512;69;
05:30:40;0;512;69;
05:30:42;0;512;69;
05:30:44;0;512;69;
05:30:46;0;512;69;
05:30:48;0;512;69;
05:30:50;0;512;69;
05:30:52;0;512;69;
05:30:54;0;512;69;
05:30:56;0;512;69;
05:30:58;0;512;69;
05:31:00;0;512;69;
05:31:02;0;512;69;
05:31:04;0;512;69;
05:31:06;0;512;69;
05:31:08;0;512;69;
05:31:10;0;512;69;
05:31:13;0;512;69;
05:31:15;0;512;69;
05:31:17;0;512;69;
05:31:19;0;512;69;
05:31:21;0;512;69;
05:31:23;0;512;69;
05:31:25;0;512;69;
05:31:27;0;512;69;
05:31:29;0;512;69;
05:31:31;0;512;69;
05:31:32;0;512;69;
05:31:34;0;512;69;
05:31:36;0;512;69;
05:31:38;0;512;69;
05:31:40;0;512;69;
05:31:42;0;512;69;
05:31:44;0;512;69;
05:31:46;0;512;69;
05:31:48;0;512;69;
05:31:50;0;512;69;
05:31:52;0;512;69;
05:31:54;0;512;69;
05:31:56;0;512;68;
05:31:58;0;512;69;
05:32:00;0;512;68;
05:32:02;0;512;69;
05:32:04;0;512;68;
05:32:06;0;512;68;
05:32:08;0;512;68;
05:32:10;0;512;68;
05:32:12;0;512;68;
05:32:14;0;512;68;
05:32:16;0;512;68;
05:32:18;0;512;68;
05:32:20;0;512;68;
05:32:22;0;512;68;
05:32:24;0;512;68;
05:32:26;0;512;68;
05:32:28;0;512;68;
05:32:30;0;512;68;
05:32:32;0;512;68;
05:32:34;0;512;68;
05:32:36;0;512;68;
05:32:38;0;512;68;
05:32:40;0;512;68;
05:32:42;0;512;68;
05:32:44;0;512;68;
05:32:46;0;512;68;
05:32:48;0;512;68;
05:32:50;0;512;68;
05:32:52;0;512;68;
05:32:54;0;512;68;
05:32:56;0;512;68;
05:32:58;0;512;68;
05:33:00;0;512;68;
05:33:02;0;512;68;
05:33:04;0;512;68;
05:33:06;0;512;68;
05:33:08;0;512;68;
05:33:10;0;512;68;
05:33:13;0;512;68;
05:33:15;0;512;68;
05:33:17;0;512;68;
05:33:19;0;512;68;
05:33:21;0;512;68;
05:33:23;0;512;68;
05:33:25;0;512;68;
05:33:27;0;512;68;
05:33:29;0;512;68;
05:33:31;0;512;68;
05:33:32;0;512;68;
05:33:34;0;512;68;
05:33:36;0;0;68;
05:33:38;0;0;68;
05:33:40;0;0;68;
05:33:42;0;0;68;
05:33:44;0;0;68;
05:33:46;0;0;68;
05:33:48;0;0;68;
05:33:50;0;0;68;
05:33:52;0;0;68;
05:33:54;0;0;68;
05:33:56;0;0;68;
05:33:58;0;0;68;
05:34:00;0;0;68;
05:34:02;0;0;68;
05:34:04;0;0;68;
05:34:06;0;0;68;
05:34:08;0;0;68;
05:34:10;0;0;68;
05:34:12;0;0;68;
05:34:14;0;0;68;
05:34:16;0;0;68;
05:34:18;0;0;68;
05:34:20;0;0;68;
05:34:22;0;0;68;
05:34:24;0;0;68;
05:34:26;0;0;68;
05:34:28;0;0;68;
05:34:30;0;0;68;
05:34:32;0;0;68;
05:34:34;0;0;68;
05:34:36;0;0;68;
05:34:38;0;0;68;
05:34:40;0;0;68;
05:34:42;0;0;68;
05:34:44;0;0;68;
05:34:46;0;0;68;
05:34:48;0;0;68;
05:34:50;0;0;68;
05:34:52;0;0;68;
05:34:54;0;0;68;
05:34:56;0;0;68;
05:34:58;0;0;68;
05:35:00;0;0;68;
05:35:02;0;0;68;
05:35:04;0;0;68;
05:35:06;0;0;68;
05:35:08;0;0;68;
05:35:10;0;0;68;
05:35:12;0;0;68;
05:35:14;0;0;68;
05:35:16;0;0;68;
05:35:19;0;0;68;
05:35:21;0;0;68;
05:35:23;0;0;68;
05:35:25;0;0;67;
05:35:27;0;0;67;
05:35:29;0;0;67;
05:35:31;0;0;67;
05:35:33;0;0;68;
05:35:35;0;0;68;
05:35:37;0;0;67;
05:35:38;0;0;67;
05:35:40;0;0;67;
05:35:42;0;0;67;
05:35:44;0;0;67;
05:35:46;0;0;67;
05:35:48;0;0;67;
05:35:50;0;0;67;
05:35:52;0;0;67;
05:35:54;0;0;67;
05:35:56;0;0;67;
05:35:58;0;0;67;
05:36:00;0;0;67;
05:36:02;0;0;67;
05:36:04;0;0;67;
05:36:06;0;0;67;
05:36:08;0;0;67;
05:36:10;0;0;67;
05:36:12;0;0;67;
05:36:14;0;0;67;
05:36:16;0;0;67;
05:36:18;0;0;0;
05:36:20;0;0;-1;
05:36:22;0;0;-1;
05:36:24;0;0;-1;
05:36:26;0;0;-1;
05:36:28;0;0;-1;
05:36:30;0;0;-1;
05:36:32;0;0;-1;
05:36:34;0;0;-1;
05:36:36;0;0;-1;
05:36:38;0;0;-1;
05:36:40;3,787878788;0;-1;
05:36:42;3,787878788;0;-1;
05:36:44;3,787878788;0;-1;
05:36:46;3,787878788;0;-1;
05:36:48;3,787878788;0;-1;
05:36:50;3,787878788;0;-1;
05:36:52;3,787878788;0;-1;
05:36:54;3,787878788;0;-1;
05:36:56;3,787878788;0;-1;
05:36:58;3,787878788;0;-1;
05:37:00;3,787878788;0;-1;
05:37:02;3,787878788;0;-1;
05:37:04;3,787878788;0;-1;
05:37:06;3,787878788;0;-1;
05:37:08;3,787878788;0;-1;
05:37:10;3,787878788;0;-1;
05:37:12;3,787878788;0;-1;
05:37:14;3,787878788;0;-1;
05:37:16;3,787878788;0;-1;
05:37:18;3,787878788;0;-1;
05:37:20;3,787878788;0;-1;
05:37:22;3,787878788;0;-1;
05:37:24;3,787878788;0;-1;
05:37:27;3,787878788;0;-1;
05:37:29;3,787878788;0;-1;
05:37:31;3,787878788;0;-1;
05:37:33;3,787878788;0;-1;
05:37:35;3,787878788;0;-1;
05:37:37;3,787878788;0;-1;
05:37:39;3,787878788;0;-1;
05:37:41;3,787878788;0;-1;
05:37:42;3,787878788;0;-1;
05:37:45;3,787878788;2;0;
05:37:46;0;2;50;
05:37:48;0;2;72;
05:37:50;0;2;73;
05:37:52;0;2;67;
05:37:54;0;2;68;
05:37:56;0;2;72;
05:37:58;0;2;69;
05:38:00;0;2;67;
05:38:02;0;2;68;
05:38:04;0;2;70;
05:38:06;0;2;67;
05:38:08;0;2;67;
05:38:10;0;2;68;
05:38:12;0;2;68;
05:38:14;0;2;67;
05:38:16;0;2;67;
05:38:18;0;2;68;
05:38:20;0;2;67;
05:38:22;0;2;67;
05:38:24;0;2;67;
05:38:26;0;2;67;
05:38:28;0;2;67;
05:38:30;0;2;67;
05:38:32;0;2;67;
05:38:34;0;2;67;
05:38:36;0;2;67;
05:38:38;0;2;67;
05:38:40;0;2;67;
05:38:42;0;2;67;
05:38:44;0;2;67;
05:38:46;0;2;67;
05:38:48;0;2;67;
05:38:50;0;2;67;
05:38:52;0;2;67;
05:38:54;0;2;67;
05:38:56;0;2;67;
05:38:58;0;2;67;
05:39:00;0;2;67;
05:39:02;0;2;67;
05:39:04;0;2;67;
05:39:06;0;2;67;
05:39:08;0;2;67;
05:39:10;0;2;67;
05:39:12;0;2;67;
05:39:14;0;2;67;
05:39:16;0;2;67;
05:39:18;0;2;67;
05:39:20;0;2;67;
05:39:22;0;2;66;
05:39:24;0;2;67;
05:39:26;0;2;66;
05:39:28;0;2;66;
05:39:30;0;2;67;
05:39:32;0;2;66;
05:39:35;0;2;67;
05:39:37;0;2;66;
05:39:39;0;2;66;
05:39:41;0;2;66;
05:39:43;0;2;66;
05:39:45;0;2;66;
05:39:46;0;2;66;
05:39:48;0;2;66;
05:39:50;0;2;66;
05:39:52;0;2;66;
05:39:54;0;2;66;
05:39:56;0;2;66;
05:39:58;0;2;66;
05:40:00;0;2;66;
05:40:02;0;2;66;
05:40:04;0;2;66;
05:40:06;0;2;66;
05:40:08;0;2;66;
05:40:10;0;2;66;
05:40:12;0;2;66;
05:40:14;0;2;66;
05:40:16;0;2;66;
05:40:18;0;2;66;
05:40:20;0;2;66;
05:40:22;0;2;66;
05:40:24;0;2;66;
05:40:26;0;2;66;
05:40:28;0;2;66;
05:40:30;0;2;66;
05:40:32;0;2;66;
05:40:34;0;2;66;
05:40:36;0;2;66;
05:40:38;0;2;66;
05:40:40;0;2;66;
05:40:42;0;2;66;
05:40:44;0;2;66;
05:40:46;0;2;66;
05:40:48;0;2;66;
05:40:50;0;2;66;
05:40:52;0;2;66;
05:40:54;0;2;66;
05:40:56;0;2;66;
05:40:58;0;2;66;
05:41:00;0;2;66;
05:41:02;0;2;66;
05:41:04;0;2;66;
05:41:06;0;2;66;
05:41:08;0;2;66;
05:41:10;0;2;66;
05:41:12;0;2;66;
05:41:14;0;2;66;
05:41:16;0;2;66;
05:41:18;0;2;66;
05:41:20;0;2;66;
05:41:22;0;2;66;
05:41:24;0;2;66;
05:41:26;0;2;66;
05:41:28;0;2;66;
05:41:30;0;2;66;
05:41:32;0;2;66;
05:41:34;0;2;66;
05:41:36;0;2;66;
05:41:38;0;2;66;
05:41:40;0;2;66;
05:41:42;0;2;66;
05:41:44;0;2;66;
05:41:46;0;2;66;
05:41:49;0;2;66;
05:41:51;0;2;66;
05:41:53;0;2;66;
05:41:55;0;2;66;
05:41:57;0;2;66;
05:41:58;0;2;66;
05:42:00;0;2;66;
05:42:02;0;2;66;
05:42:04;0;2;66;
05:42:06;0;2;66;
05:42:08;0;2;66;
05:42:10;0;2;66;
05:42:12;0;2;66;
05:42:14;0;2;66;
05:42:16;0;2;66;
05:42:18;0;2;66;
05:42:20;0;2;66;
05:42:22;0;2;66;
05:42:24;0;2;66;
05:42:26;0;2;66;
05:42:28;0;2;66;
05:42:30;0;2;66;
05:42:32;0;2;66;
05:42:34;0;2;66;
05:42:36;0;2;66;
05:42:38;0;2;66;
05:42:40;0;2;66;
05:42:42;0;2;66;
05:42:44;0;2;66;
05:42:46;0;2;66;
05:42:48;0;2;66;
05:42:50;0;2;66;
05:42:52;0;2;66;
05:42:54;0;2;66;
05:42:56;0;2;66;
05:42:58;0;2;66;
05:43:00;0;2;66;
05:43:02;0;2;66;
05:43:04;0;2;66;
05:43:06;0;2;66;
05:43:08;0;2;66;
05:43:10;0;2;66;
05:43:12;0;2;66;
05:43:14;0;2;66;
05:43:16;0;2;66;
05:43:18;0;2;66;
05:43:20;0;2;66;
05:43:22;0;2;66;
05:43:24;0;2;66;
05:43:26;0;2;66;
05:43:28;0;2;66;
05:43:30;0;2;66;
05:43:32;0;2;66;
05:43:34;0;2;66;
05:43:36;0;2;66;
05:43:39;0;2;66;
05:43:41;0;2;66;
05:43:43;0;2;66;
05:43:45;0;2;66;
05:43:46;0;2;66;
05:43:48;0;2;66;
05:43:50;0;2;66;
05:43:52;0;2;66;
05:43:54;0;2;66;
05:43:56;0;2;66;
05:43:58;0;2;66;
05:44:00;0;2;66;
05:44:02;0;2;66;
05:44:04;0;2;66;
05:44:06;0;2;66;
05:44:08;0;2;66;
05:44:10;0;2;66;
05:44:12;0;2;66;
05:44:14;0;2;66;
05:44:16;0;2;66;
05:44:18;0;2;66;
05:44:20;0;2;66;
05:44:22;0;2;66;
05:44:24;0;2;66;
05:44:26;0;2;66;
05:44:28;0;2;66;
05:44:30;0;2;66;
05:44:32;0;2;66;
05:44:34;0;2;66;
05:44:36;0;2;66;
05:44:38;0;2;66;
05:44:40;0;2;66;
05:44:42;0;2;66;
05:44:44;0;2;66;
05:44:46;0;2;66;
05:44:48;0;2;65;
05:44:50;0;2;65;
05:44:52;0;2;66;
05:44:54;0;2;66;
05:44:56;0;2;65;
05:44:58;0;2;65;
05:45:00;0;2;65;
05:45:02;0;2;65;
05:45:04;0;2;65;
05:45:06;0;2;65;
05:45:08;0;2;65;
05:45:10;0;2;65;
05:45:12;0;2;65;
05:45:14;0;2;65;
05:45:16;0;2;65;
05:45:18;0;2;65;
05:45:20;0;2;65;
05:45:22;0;2;65;
05:45:24;0;2;65;
05:45:26;0;2;65;
05:45:28;0;2;65;
05:45:30;0;2;65;
05:45:32;0;2;65;
05:45:34;0;2;65;
05:45:36;0;2;65;
05:45:38;0;2;65;
05:45:40;0;2;65;
05:45:43;0;2;65;
05:45:45;0;2;65;
05:45:47;0;2;65;
05:45:48;0;2;65;
05:45:50;0;2;65;
05:45:52;0;2;65;
05:45:54;0;2;65;
05:45:56;0;2;65;
05:45:58;0;2;65;
05:46:00;0;2;65;
05:46:02;0;2;65;
05:46:04;0;2;65;
05:46:06;0;2;65;
05:46:08;0;2;65;
05:46:10;0;2;65;
05:46:12;0;2;65;
05:46:14;0;2;65;
05:46:16;0;2;65;
05:46:18;0;2;65;
05:46:20;0;2;65;
05:46:22;0;2;65;
05:46:24;0;2;65;
05:46:26;0;2;65;
05:46:28;0;2;65;
05:46:30;0;2;65;
05:46:32;0;2;65;
05:46:34;0;2;65;
05:46:36;0;2;65;
05:46:38;0;2;65;
05:46:40;0;2;65;
05:46:42;0;2;65;
05:46:44;0;2;65;
05:46:46;0;2;65;
05:46:48;0;2;65;
05:46:50;0;2;65;
05:46:52;0;2;65;
05:46:54;0;2;65;
05:46:56;0;2;65;
05:46:58;0;2;65;
05:47:00;0;2;65;
05:47:02;0;2;65;
05:47:04;0;2;65;
05:47:06;0;2;65;
05:47:08;0;2;65;
05:47:10;0;2;65;
05:47:12;0;2;65;
05:47:14;0;2;65;
05:47:16;0;2;65;
05:47:18;0;2;65;
05:47:20;0;2;65;
05:47:22;0;2;65;
05:47:24;0;2;65;
05:47:26;0;2;65;
05:47:28;0;2;65;
05:47:30;0;2;65;
05:47:32;0;2;65;
05:47:34;0;2;65;
05:47:36;0;2;65;
05:47:38;0;2;65;
05:47:40;0;2;65;
05:47:42;0;2;65;
05:47:44;0;2;65;
05:47:47;0;2;65;
05:47:49;0;2;65;
05:47:51;0;2;65;
05:47:52;0;2;65;
05:47:54;0;2;65;
05:47:56;0;2;65;
05:47:58;0;2;65;
05:48:00;0;2;65;
05:48:02;0;2;65;
05:48:04;0;2;65;
05:48:06;0;2;65;
05:48:08;0;2;65;
05:48:10;0;2;65;
05:48:12;0;2;65;
05:48:14;0;2;65;
05:48:16;0;2;65;
05:48:18;0;2;65;
05:48:20;0;2;65;
05:48:22;0;2;65;
05:48:24;0;2;65;
05:48:26;0;2;65;
05:48:28;0;2;65;
05:48:30;0;2;65;
05:48:32;0;2;65;
05:48:34;0;2;65;
05:48:36;0;2;65;
05:48:38;0;2;65;
05:48:40;0;2;65;
05:48:42;0;2;65;
05:48:44;0;2;65;
05:48:46;0;2;65;
05:48:48;0;2;65;
05:48:50;0;2;65;
05:48:52;0;2;65;
05:48:54;0;2;65;
05:48:56;0;2;65;
05:48:58;0;2;65;
05:49:00;0;2;65;
05:49:02;0;2;65;
05:49:04;0;2;65;
05:49:06;0;2;65;
05:49:08;0;2;65;
05:49:10;0;2;65;
05:49:12;0;2;65;
05:49:14;0;2;65;
05:49:16;0;2;65;
05:49:18;0;2;65;
05:49:20;0;2;65;
05:49:22;0;2;65;
05:49:24;0;2;65;
05:49:26;0;2;65;
05:49:28;0;2;65;
05:49:30;0;2;65;
05:49:32;0;2;65;
05:49:34;0;2;65;
05:49:36;0;2;65;
05:49:38;0;2;65;
05:49:40;0;2;65;
05:49:42;0;2;65;
05:49:44;0;2;65;
05:49:47;0;2;65;
05:49:49;0;2;65;
05:49:51;0;2;65;
05:49:52;0;2;65;
05:49:54;0;2;65;
05:49:56;0;2;65;
05:49:58;0;2;65;
05:50:00;0;2;65;
05:50:02;0;2;65;
05:50:04;0;2;65;
05:50:06;0;2;65;
05:50:08;0;2;65;
05:50:10;0;2;65;
05:50:12;0;2;65;
05:50:14;0;2;65;
05:50:16;0;2;65;
05:50:18;0;2;65;
05:50:20;0;2;65;
05:50:22;0;2;65;
05:50:24;0;2;65;
05:50:26;0;2;65;
05:50:28;0;2;65;
05:50:30;0;2;65;
05:50:32;0;2;65;
05:50:34;0;2;65;
05:50:36;0;2;65;
05:50:38;0;2;65;
05:50:40;0;2;65;
05:50:42;0;2;65;
05:50:44;0;2;65;
05:50:46;0;2;65;
05:50:48;0;2;65;
05:50:50;0;2;65;
05:50:52;0;2;65;
05:50:54;0;2;65;
05:50:56;0;2;65;
05:50:58;0;2;65;
05:51:00;0;2;65;
05:51:02;0;2;65;
05:51:04;0;2;65;
05:51:06;0;2;65;
05:51:08;0;2;65;
05:51:10;0;2;65;
05:51:12;0;2;65;
05:51:14;0;2;65;
05:51:16;0;2;65;
05:51:18;0;2;65;
05:51:20;0;2;65;
05:51:22;0;2;65;
05:51:24;0;2;65;
05:51:26;0;2;65;
05:51:28;0;2;65;
05:51:30;0;2;65;
05:51:32;0;2;65;
05:51:34;0;2;65;
05:51:36;0;2;65;
05:51:38;0;2;65;
05:51:40;0;2;65;
05:51:42;0;2;65;
05:51:44;0;2;65;
05:51:46;0;2;65;
05:51:48;0;2;65;
05:51:50;0;2;65;
05:51:52;0;2;65;
05:51:55;0;2;65;
05:51:57;0;2;65;
05:51:58;0;2;65;
05:52:00;0;2;65;
05:52:02;0;2;65;
05:52:04;0;2;65;
05:52:06;0;2;65;
05:52:08;0;2;65;
05:52:10;0;2;65;
05:52:12;0;2;65;
05:52:14;0;2;65;
05:52:16;0;2;65;
05:52:18;0;2;65;
05:52:20;0;2;65;
05:52:22;0;2;65;
05:52:24;0;2;65;
05:52:26;0;2;65;
05:52:28;0;2;65;
05:52:30;0;2;65;
05:52:32;0;2;65;
05:52:34;0;2;65;
05:52:36;1,242424242;2;65;
05:52:38;2,484848485;2;64;
05:52:40;2,484848485;2;64;
05:52:42;5;2;64;
05:52:44;7,515151515;2;64;
05:52:46;8,757575758;2;64;
05:52:48;11,27272727;2;64;
05:52:50;13,78787879;2;64;
05:52:52;16,3030303;2;65;
05:52:54;18,81818182;2;66;
05:52:56;22,60606061;2;65;
05:52:58;25,12121212;2;63;
05:53:00;27,63636364;2;64;
05:53:02;31,42424242;2;65;
05:53:04;33,93939394;2;64;
05:53:06;36,45454545;2;64;
05:53:08;38,96969697;2;65;
05:53:10;41,48484848;2;65;
05:53:12;44;2;68;
05:53:14;46,51515152;2;69;
05:53:16;49,03030303;2;67;
05:53:18;51,54545455;2;68;
05:53:20;54,06060606;2;69;
05:53:22;56,57575758;2;69;
05:53:24;60,36363636;2;69;
05:53:26;62,87878788;2;69;
05:53:28;65,39393939;2;70;
05:53:30;69,18181818;2;69;
05:53:32;71,6969697;2;69;
05:53:34;74,21212121;2;70;
05:53:36;76,72727273;2;69;
05:53:38;79,24242424;2;70;
05:53:40;81,75757576;2;73;
05:53:42;83,03030303;3;73;
05:53:44;85,57575758;4;74;
05:53:46;88,09090909;6;77;
05:53:48;88,09090909;8;80;
05:53:50;88,09090909;11;83;
05:53:52;89,36363636;13;82;
05:53:55;89,36363636;16;82;
05:53:57;89,36363636;18;83;
05:53:59;89,36363636;21;86;
05:54:01;90,63636364;23;87;
05:54:02;90,63636364;26;88;
05:54:04;91,90909091;29;89;
05:54:06;91,90909091;32;90;
05:54:08;90,63636364;35;90;
05:54:10;91,90909091;38;92;
05:54:12;91,90909091;41;91;
05:54:14;91,90909091;44;93;
05:54:16;91,90909091;47;92;
05:54:18;91,90909091;50;94;
05:54:20;91,90909091;52;94;
05:54:22;93,18181818;56;94;
05:54:24;94,45454545;58;94;
05:54:26;94,45454545;62;95;
05:54:28;94,45454545;65;95;
05:54:30;94,45454545;68;96;
05:54:32;94,45454545;71;97;
05:54:34;95,72727273;74;97;
05:54:36;94,45454545;77;97;
05:54:38;95,72727273;80;97;
05:54:40;95,72727273;83;98;
05:54:42;97;86;98;
05:54:44;98,27272727;89;98;
05:54:46;98,27272727;92;99;
05:54:48;99,54545455;95;99;
05:54:50;98,27272727;99;99;
05:54:52;98,27272727;102;99;
05:54:54;99,54545455;105;100;
05:54:56;99,54545455;108;101;
05:54:58;99,54545455;111;100;
05:55:00;99,54545455;114;101;
05:55:02;99,54545455;118;101;
05:55:04;100,8181818;121;102;
05:55:06;99,54545455;124;102;
05:55:08;99,54545455;127;102;
05:55:10;98,27272727;130;102;
05:55:12;98,27272727;133;102;
05:55:14;98,27272727;136;103;
05:55:16;97;139;104;
05:55:18;98,27272727;143;103;
05:55:20;98,27272727;146;104;
05:55:22;98,27272727;149;104;
05:55:24;98,27272727;152;104;
05:55:26;98,27272727;155;105;
05:55:28;97;158;104;
05:55:30;95,72727273;161;105;
05:55:32;97;165;105;
05:55:34;97;168;105;
05:55:36;95,72727273;171;105;
05:55:39;95,72727273;174;105;
05:55:41;94,45454545;177;106;
05:55:43;95,72727273;180;106;
05:55:44;94,45454545;183;106;
05:55:46;94,45454545;186;107;
05:55:48;93,18181818;189;106;
05:55:50;91,90909091;193;107;
05:55:52;93,18181818;196;107;
05:55:54;91,90909091;199;107;
05:55:56;93,18181818;202;107;
05:55:58;91,90909091;205;107;
05:56:00;90,63636364;208;108;
05:56:02;90,63636364;211;108;
05:56:04;90,63636364;215;108;
05:56:06;91,90909091;218;108;
05:56:08;91,90909091;221;108;
05:56:10;91,90909091;224;109;
05:56:12;91,90909091;227;109;
05:56:14;90,63636364;230;109;
05:56:16;90,63636364;233;109;
05:56:18;90,63636364;236;109;
05:56:20;90,63636364;239;110;
05:56:22;90,63636364;242;109;
05:56:24;90,63636364;246;110;
05:56:26;90,63636364;249;110;
05:56:28;90,63636364;252;110;
05:56:30;90,63636364;255;110;
05:56:32;90,63636364;258;110;
05:56:34;91,90909091;261;111;
05:56:36;93,18181818;264;110;
05:56:38;91,90909091;267;111;
05:56:40;91,90909091;270;111;
05:56:42;93,18181818;273;111;
05:56:44;93,18181818;276;112;
05:56:46;93,18181818;280;112;
05:56:48;93,18181818;283;112;
05:56:50;93,18181818;286;112;
05:56:52;93,18181818;289;112;
05:56:54;93,18181818;292;112;
05:56:56;93,18181818;295;112;
05:56:58;90,63636364;298;113;
05:57:00;90,63636364;301;113;
05:57:02;89,36363636;304;113;
05:57:04;91,90909091;307;113;
05:57:06;93,18181818;310;113;
05:57:08;94,45454545;314;113;
05:57:10;94,45454545;317;113;
05:57:12;93,18181818;320;114;
05:57:14;93,18181818;323;113;
05:57:16;93,18181818;326;114;
05:57:19;93,18181818;329;114;
05:57:21;94,45454545;332;114;
05:57:23;95,72727273;335;114;
05:57:24;97;338;114;
05:57:26;97;341;115;
05:57:28;97;344;115;
05:57:30;95,72727273;347;115;
05:57:32;95,72727273;350;115;
05:57:34;97;354;115;
05:57:36;97;357;115;
05:57:38;98,27272727;360;115;
05:57:40;98,27272727;363;116;
05:57:42;98,27272727;366;115;
05:57:44;98,27272727;369;116;
05:57:46;98,27272727;372;116;
05:57:48;97;375;116;
05:57:50;95,72727273;378;116;
05:57:52;95,72727273;381;116;
05:57:54;94,45454545;384;117;
05:57:56;95,72727273;387;116;
05:57:58;95,72727273;390;117;
05:58:00;95,72727273;393;116;
05:58:02;98,24242424;396;117;
05:58:04;102,030303;400;117;
05:58:06;103,3030303;403;117;
05:58:08;103,3030303;406;117;
05:58:10;103,3030303;409;117;
05:58:12;103,3030303;412;118;
05:58:14;103,3030303;415;118;
05:58:16;104,5757576;418;118;
05:58:18;105,8484848;421;118;
05:58:20;107,1212121;424;118;
05:58:22;107,1212121;427;118;
05:58:24;107,1212121;430;118;
05:58:26;107,1212121;433;119;
05:58:28;107,1212121;436;118;
05:58:30;107,1212121;439;119;
05:58:32;108,3939394;442;118;
05:58:34;109,6666667;445;119;
05:58:36;110,9393939;448;119;
05:58:38;112,2121212;452;118;
05:58:40;112,2121212;455;119;
05:58:42;113,4848485;458;119;
05:58:44;113,4848485;461;120;
05:58:46;112,2121212;464;119;
05:58:48;112,2121212;467;120;
05:58:50;113,4848485;470;119;
05:58:52;114,7575758;473;120;
05:58:54;116,030303;476;120;
05:58:56;118,5757576;479;120;
05:58:58;119,8484848;482;120;
05:59:00;121,1212121;485;121;
05:59:03;119,8484848;489;125;
05:59:05;121,1212121;493;128;
05:59:07;123,6363636;497;136;
05:59:08;122,3939394;502;141;
05:59:10;122,3939394;506;140;
05:59:12;122,3939394;510;132;
05:59:14;123,6666667;513;126;
05:59:16;123,6666667;517;131;
05:59:18;123,6666667;521;132;
05:59:20;122,3939394;525;130;
05:59:22;122,3939394;529;134;
05:59:24;123,6363636;533;135;
05:59:26;124,8787879;537;132;
05:59:28;126,1212121;541;137;
05:59:30;127,3939394;545;139;
05:59:32;126,1212121;549;138;
05:59:34;126,1212121;553;137;
05:59:36;126,1212121;558;140;
05:59:38;127,3636364;562;139;
05:59:40;127,3636364;566;139;
05:59:42;126,0909091;570;140;
05:59:44;124,8181818;574;141;
05:59:46;124,8181818;579;141;
05:59:48;124,8181818;583;140;
05:59:50;124,8181818;587;141;
05:59:52;126,0909091;591;142;
05:59:54;126,0909091;595;142;
05:59:56;126,0909091;599;142;
05:59:58;126,0909091;604;143;
06:00:00;124,8181818;608;142;
06:00:02;124,8181818;612;142;
06:00:04;124,8181818;616;143;
06:00:06;124,8181818;621;143;
06:00:08;126,0909091;625;143;
06:00:10;126,0909091;629;144;
06:00:12;123,5757576;633;144;
06:00:14;123,5757576;638;144;
06:00:16;122,3333333;642;142;
06:00:18;122,3333333;646;143;
06:00:20;122,3333333;650;143;
06:00:22;122,3333333;654;143;
06:00:24;122,3333333;658;143;
06:00:26;123,6060606;662;143;
06:00:28;122,3333333;666;144;
06:00:30;121,0909091;670;144;
06:00:32;118,5757576;674;144;
06:00:34;116,0606061;679;144;
06:00:36;116,0606061;683;143;
06:00:38;118,5757576;687;143;
06:00:40;118,5757576;691;144;
06:00:42;118,5757576;695;144;
06:00:44;117,3333333;699;145;
06:00:46;117,3333333;703;145;
06:00:48;117,3333333;707;145;
06:00:50;117,3333333;711;145;
06:00:52;117,3333333;715;145;
06:00:54;117,3333333;719;146;
06:00:57;117,3333333;723;146;
06:00:59;116,0606061;727;146;
06:01:00;116,0606061;732;146;
06:01:02;116,0606061;736;145;
06:01:04;116,0606061;739;144;
06:01:06;117,3333333;744;144;
06:01:08;117,3333333;747;144;
06:01:10;116,0606061;751;144;
06:01:12;116,0606061;755;144;
06:01:14;117,3030303;759;143;
06:01:16;117,3030303;763;143;
06:01:18;118,5757576;767;143;
06:01:20;118,5757576;770;143;
06:01:22;118,5757576;774;143;
06:01:24;118,5757576;778;143;
06:01:26;118,5757576;782;142;
06:01:28;117,3030303;785;143;
